CMDLINE /opt/home/raphaelsourty/miniconda3/envs/fast-plaid/bin/python3.12 test.py --dataset scifact
MEM 1798.960938 1759839515.2363
MEM 1856.214844 1759839515.3368
MEM 1909.207031 1759839515.4373
MEM 1799.433594 1759839515.5378
MEM 1849.671875 1759839515.6385
MEM 1911.644531 1759839515.7389
MEM 1813.304688 1759839515.8394
MEM 1849.144531 1759839515.9398
MEM 1883.191406 1759839516.0403
MEM 1844.347656 1759839516.1407
MEM 1826.140625 1759839516.2412
MEM 1904.863281 1759839516.3417
MEM 1882.683594 1759839516.4425
MEM 1987.144531 1759839516.5430
MEM 1920.238281 1759839516.6436
MEM 1986.207031 1759839516.7440
MEM 1875.617188 1759839516.8445
MEM 1988.281250 1759839516.9450
MEM 1879.750000 1759839517.0454
MEM 2008.847656 1759839517.1459
MEM 1980.136719 1759839517.2464
MEM 1979.175781 1759839517.3469
MEM 1919.710938 1759839517.4474
MEM 2078.179688 1759839517.5479
MEM 2097.753906 1759839517.6483
MEM 2040.468750 1759839517.7490
MEM 2048.187500 1759839517.8495
MEM 2032.980469 1759839517.9500
MEM 2081.269531 1759839518.0505
MEM 2031.687500 1759839518.1510
MEM 2016.964844 1759839518.2515
MEM 2115.914062 1759839518.3521
MEM 2102.730469 1759839518.4526
MEM 2105.636719 1759839518.5531
MEM 2106.039062 1759839518.6536
MEM 2171.484375 1759839518.7544
MEM 2143.585938 1759839518.8548
MEM 2092.164062 1759839518.9553
MEM 2036.835938 1759839519.0558
MEM 2179.820312 1759839519.1563
MEM 2181.167969 1759839519.2570
MEM 2149.867188 1759839519.3575
MEM 2029.371094 1759839519.4580
MEM 2072.421875 1759839519.5584
MEM 2181.781250 1759839519.6591
MEM 2124.878906 1759839519.7595
MEM 2142.804688 1759839519.8600
MEM 2112.433594 1759839519.9607
MEM 2150.558594 1759839520.0611
MEM 2190.855469 1759839520.1616
MEM 2172.562500 1759839520.2622
MEM 2128.078125 1759839520.3627
MEM 2198.941406 1759839520.4632
MEM 2197.875000 1759839520.5637
MEM 2169.871094 1759839520.6642
MEM 2224.390625 1759839520.7648
MEM 2256.101562 1759839520.8652
MEM 2231.863281 1759839520.9660
MEM 2213.968750 1759839521.0665
MEM 2323.460938 1759839521.1671
MEM 2237.972656 1759839521.2676
MEM 2319.410156 1759839521.3683
MEM 2225.601562 1759839521.4688
MEM 2308.464844 1759839521.5695
MEM 2295.257812 1759839521.6700
MEM 2264.234375 1759839521.7706
MEM 2346.015625 1759839521.8711
MEM 2375.523438 1759839521.9716
MEM 2314.878906 1759839522.0720
MEM 2397.976562 1759839522.1725
MEM 2373.062500 1759839522.2730
MEM 2321.128906 1759839522.3734
MEM 2405.542969 1759839522.4738
MEM 2418.234375 1759839522.5743
MEM 2392.644531 1759839522.6747
MEM 2338.230469 1759839522.7752
MEM 2400.269531 1759839522.8758
MEM 2397.972656 1759839522.9764
MEM 2415.207031 1759839523.0769
MEM 2422.316406 1759839523.1774
MEM 2456.230469 1759839523.2782
MEM 2415.339844 1759839523.3787
MEM 2396.007812 1759839523.4791
MEM 2397.296875 1759839523.5796
MEM 2403.085938 1759839523.6803
MEM 2515.519531 1759839523.7807
MEM 2497.738281 1759839523.8812
MEM 2497.160156 1759839523.9819
MEM 2521.207031 1759839524.0824
MEM 2459.000000 1759839524.1829
MEM 2521.527344 1759839524.2834
MEM 2501.578125 1759839524.3838
MEM 2475.187500 1759839524.4844
MEM 2588.507812 1759839524.5849
MEM 2546.968750 1759839524.6854
MEM 2524.355469 1759839524.7859
MEM 2578.660156 1759839524.8864
MEM 2527.222656 1759839524.9868
MEM 2514.207031 1759839525.0873
MEM 2525.691406 1759839525.1878
MEM 2584.355469 1759839525.2883
MEM 2542.964844 1759839525.3889
MEM 2524.757812 1759839525.4894
MEM 2527.171875 1759839525.5899
MEM 2580.210938 1759839525.6904
MEM 2605.636719 1759839525.7909
MEM 2585.300781 1759839525.8914
MEM 2598.988281 1759839525.9919
MEM 2571.285156 1759839526.0924
MEM 2701.132812 1759839526.1932
MEM 2670.992188 1759839526.2937
MEM 2656.648438 1759839526.3942
MEM 2621.140625 1759839526.4947
MEM 2684.046875 1759839526.5952
MEM 2629.082031 1759839526.6957
MEM 2689.996094 1759839526.7963
MEM 2680.468750 1759839526.8968
MEM 2690.328125 1759839526.9973
MEM 2643.113281 1759839527.0979
MEM 2675.187500 1759839527.1983
MEM 2667.863281 1759839527.2988
MEM 2789.972656 1759839527.3994
MEM 2764.460938 1759839527.4999
MEM 2709.296875 1759839527.6004
MEM 2728.445312 1759839527.7009
MEM 2699.160156 1759839527.8015
MEM 2739.003906 1759839527.9020
MEM 2728.410156 1759839528.0025
MEM 2816.402344 1759839528.1031
MEM 2730.468750 1759839528.2036
MEM 2816.132812 1759839528.3041
MEM 2782.175781 1759839528.4047
MEM 2806.070312 1759839528.5052
MEM 2731.453125 1759839528.6057
MEM 2713.316406 1759839528.7061
MEM 2755.871094 1759839528.8067
MEM 2760.855469 1759839528.9072
MEM 2738.636719 1759839529.0078
MEM 2747.074219 1759839529.1083
MEM 2790.640625 1759839529.2088
MEM 2749.867188 1759839529.3094
MEM 2846.777344 1759839529.4099
MEM 2808.699219 1759839529.5104
MEM 2831.808594 1759839529.6110
MEM 2824.773438 1759839529.7116
MEM 2881.152344 1759839529.8122
MEM 2892.164062 1759839529.9127
MEM 2872.656250 1759839530.0132
MEM 2884.671875 1759839530.1137
MEM 2933.367188 1759839530.2142
MEM 2887.628906 1759839530.3148
MEM 2885.867188 1759839530.4153
MEM 2875.050781 1759839530.5159
MEM 2819.593750 1759839530.6164
MEM 2846.824219 1759839530.7170
MEM 2877.363281 1759839530.8176
MEM 2929.277344 1759839530.9181
MEM 2924.621094 1759839531.0186
MEM 2910.339844 1759839531.1191
MEM 2963.265625 1759839531.2196
MEM 3007.816406 1759839531.3202
MEM 2866.273438 1759839531.4207
MEM 2915.242188 1759839531.5212
MEM 2927.953125 1759839531.6217
MEM 2957.367188 1759839531.7223
MEM 2961.296875 1759839531.8228
MEM 2908.824219 1759839531.9232
MEM 2948.804688 1759839532.0239
MEM 2930.753906 1759839532.1247
MEM 2932.109375 1759839532.2254
MEM 2905.777344 1759839532.3258
MEM 2957.425781 1759839532.4265
MEM 2974.464844 1759839532.5271
MEM 3020.753906 1759839532.6279
MEM 2955.667969 1759839532.7283
MEM 3054.488281 1759839532.8290
MEM 3027.457031 1759839532.9298
MEM 3026.750000 1759839533.0305
MEM 3034.804688 1759839533.1310
MEM 3104.179688 1759839533.2315
MEM 3082.597656 1759839533.3320
MEM 3042.628906 1759839533.4325
MEM 3021.046875 1759839533.5330
MEM 3149.160156 1759839533.6337
MEM 3110.378906 1759839533.7344
MEM 3122.660156 1759839533.8351
MEM 3156.289062 1759839533.9359
MEM 3083.382812 1759839534.0365
MEM 3081.179688 1759839534.1370
MEM 3080.085938 1759839534.2375
MEM 3083.187500 1759839534.3381
MEM 3148.691406 1759839534.4387
MEM 3171.812500 1759839534.5392
MEM 3138.601562 1759839534.6398
MEM 3188.937500 1759839534.7404
MEM 3095.011719 1759839534.8408
MEM 3213.167969 1759839534.9413
MEM 3198.480469 1759839535.0418
MEM 3124.218750 1759839535.1423
MEM 3099.316406 1759839535.2428
MEM 3253.308594 1759839535.3433
MEM 3302.972656 1759839535.4438
MEM 3257.820312 1759839535.5443
MEM 3243.726562 1759839535.6449
MEM 3291.414062 1759839535.7454
MEM 3282.316406 1759839535.8459
MEM 3289.746094 1759839535.9466
MEM 3280.175781 1759839536.0471
MEM 3334.214844 1759839536.1478
MEM 3289.429688 1759839536.2485
MEM 3326.382812 1759839536.3492
MEM 3280.812500 1759839536.4497
MEM 3337.378906 1759839536.5504
MEM 3330.312500 1759839536.6511
MEM 3320.992188 1759839536.7518
MEM 3297.605469 1759839536.8522
MEM 3384.214844 1759839536.9529
MEM 3417.933594 1759839537.0535
MEM 3433.582031 1759839537.1542
MEM 3442.082031 1759839537.2547
MEM 3336.285156 1759839537.3552
MEM 3377.484375 1759839537.4556
MEM 3371.445312 1759839537.5561
MEM 3400.609375 1759839537.6566
MEM 3369.339844 1759839537.7572
MEM 3395.605469 1759839537.8580
MEM 3461.410156 1759839537.9584
MEM 3471.335938 1759839538.0591
MEM 3433.566406 1759839538.1596
MEM 3464.906250 1759839538.2602
MEM 3450.929688 1759839538.3607
MEM 3408.859375 1759839538.4612
MEM 3484.058594 1759839538.5620
MEM 3508.441406 1759839538.6627
MEM 3602.875000 1759839538.7632
MEM 3558.867188 1759839538.8636
MEM 3406.113281 1759839538.9640
MEM 3558.015625 1759839539.0645
MEM 3582.804688 1759839539.1650
MEM 3582.285156 1759839539.2654
MEM 3532.257812 1759839539.3660
MEM 3566.546875 1759839539.4665
MEM 3516.093750 1759839539.5670
MEM 3552.589844 1759839539.6674
MEM 3487.050781 1759839539.7679
MEM 3536.117188 1759839539.8686
MEM 3608.281250 1759839539.9693
MEM 3589.554688 1759839540.0697
MEM 3538.910156 1759839540.1702
MEM 3537.269531 1759839540.2709
MEM 3620.523438 1759839540.3716
MEM 3649.125000 1759839540.4722
MEM 3608.031250 1759839540.5726
MEM 3701.265625 1759839540.6732
MEM 3707.859375 1759839540.7736
MEM 3688.527344 1759839540.8740
MEM 3630.187500 1759839540.9746
MEM 3704.039062 1759839541.0753
MEM 3735.695312 1759839541.1760
MEM 3717.191406 1759839541.2766
MEM 3672.925781 1759839541.3773
MEM 3718.343750 1759839541.4778
MEM 3658.882812 1759839541.5785
MEM 3713.046875 1759839541.6791
MEM 3736.515625 1759839541.7797
MEM 3676.367188 1759839541.8804
MEM 3700.351562 1759839541.9811
MEM 3736.789062 1759839542.0816
MEM 3727.070312 1759839542.1822
MEM 3759.511719 1759839542.2827
MEM 3752.480469 1759839542.3831
MEM 3731.628906 1759839542.4836
MEM 3754.710938 1759839542.5841
MEM 3826.972656 1759839542.6848
MEM 3757.105469 1759839542.7853
MEM 3838.941406 1759839542.8857
MEM 3799.933594 1759839542.9862
MEM 3847.527344 1759839543.0866
MEM 3884.660156 1759839543.1874
MEM 3841.085938 1759839543.2879
MEM 3759.089844 1759839543.3884
MEM 3874.480469 1759839543.4891
MEM 3917.394531 1759839543.5896
MEM 3890.492188 1759839543.6900
MEM 3892.652344 1759839543.7905
MEM 3846.035156 1759839543.8911
MEM 3907.269531 1759839543.9917
MEM 3927.339844 1759839544.0922
MEM 3874.156250 1759839544.1927
MEM 3963.011719 1759839544.2932
MEM 3922.312500 1759839544.3937
MEM 3877.269531 1759839544.4943
MEM 3888.136719 1759839544.5947
MEM 3965.652344 1759839544.6952
MEM 3973.179688 1759839544.7957
MEM 3976.964844 1759839544.8961
MEM 3966.757812 1759839544.9966
MEM 3971.238281 1759839545.0971
MEM 3977.410156 1759839545.1976
MEM 4004.324219 1759839545.2981
MEM 4001.582031 1759839545.3986
MEM 3927.566406 1759839545.4991
MEM 3928.855469 1759839545.5996
MEM 3995.453125 1759839545.7004
MEM 3921.796875 1759839545.8009
MEM 4033.300781 1759839545.9017
MEM 4019.261719 1759839546.0024
MEM 4021.250000 1759839546.1031
MEM 4072.035156 1759839546.2038
MEM 4054.152344 1759839546.3046
MEM 4014.617188 1759839546.4053
MEM 4070.660156 1759839546.5060
MEM 4067.449219 1759839546.6065
MEM 4133.191406 1759839546.7070
MEM 4149.226562 1759839546.8076
MEM 4065.566406 1759839546.9081
MEM 4122.296875 1759839547.0086
MEM 4087.953125 1759839547.1090
MEM 4064.121094 1759839547.2095
MEM 4082.285156 1759839547.3102
MEM 4082.851562 1759839547.4107
MEM 4098.082031 1759839547.5111
MEM 4080.136719 1759839547.6115
MEM 4081.945312 1759839547.7121
MEM 4157.347656 1759839547.8125
MEM 4180.328125 1759839547.9131
MEM 4148.992188 1759839548.0138
MEM 4152.089844 1759839548.1142
MEM 4161.378906 1759839548.2147
MEM 4130.433594 1759839548.3152
MEM 4155.492188 1759839548.4159
MEM 4179.832031 1759839548.5164
MEM 4200.125000 1759839548.6169
MEM 4180.792969 1759839548.7174
MEM 4132.449219 1759839548.8179
MEM 4124.867188 1759839548.9184
MEM 4179.878906 1759839549.0189
MEM 4221.550781 1759839549.1197
MEM 4234.945312 1759839549.2205
MEM 4237.343750 1759839549.3210
MEM 4239.265625 1759839549.4215
MEM 4263.320312 1759839549.5219
MEM 4284.371094 1759839549.6224
MEM 4269.875000 1759839549.7229
MEM 4187.507812 1759839549.8236
MEM 4222.597656 1759839549.9240
MEM 4240.781250 1759839550.0245
MEM 4247.359375 1759839550.1250
MEM 4138.703125 1759839550.2254
MEM 4262.871094 1759839550.3260
MEM 4281.195312 1759839550.4265
MEM 4273.964844 1759839550.5272
MEM 4236.953125 1759839550.6280
MEM 4319.832031 1759839550.7287
MEM 4275.714844 1759839550.8293
MEM 4224.125000 1759839550.9298
MEM 4263.664062 1759839551.0307
MEM 4289.363281 1759839551.1312
MEM 4238.031250 1759839551.2317
MEM 4296.449219 1759839551.3323
MEM 4254.664062 1759839551.4327
MEM 4392.972656 1759839551.5333
MEM 4353.628906 1759839551.6338
MEM 4281.417969 1759839551.7343
MEM 4277.082031 1759839551.8347
MEM 4324.699219 1759839551.9354
MEM 4340.414062 1759839552.0362
MEM 4349.082031 1759839552.1370
MEM 4321.121094 1759839552.2375
MEM 4442.363281 1759839552.3379
MEM 4351.156250 1759839552.4384
MEM 4445.304688 1759839552.5389
MEM 4381.468750 1759839552.6395
MEM 4392.191406 1759839552.7400
MEM 4349.601562 1759839552.8406
MEM 4337.390625 1759839552.9410
MEM 4375.894531 1759839553.0415
MEM 4406.433594 1759839553.1420
MEM 4415.277344 1759839553.2425
MEM 4364.011719 1759839553.3430
MEM 4395.628906 1759839553.4434
MEM 4446.324219 1759839553.5439
MEM 4354.042969 1759839553.6444
MEM 4415.414062 1759839553.7448
MEM 4353.699219 1759839553.8453
MEM 4355.828125 1759839553.9458
MEM 4408.867188 1759839554.0463
MEM 4354.730469 1759839554.1469
MEM 4357.097656 1759839554.2474
MEM 4407.839844 1759839554.3479
MEM 4365.207031 1759839554.4484
MEM 4428.285156 1759839554.5489
MEM 4452.300781 1759839554.6494
MEM 4450.214844 1759839554.7499
MEM 4475.792969 1759839554.8504
MEM 4378.773438 1759839554.9509
MEM 4440.410156 1759839555.0514
MEM 4438.707031 1759839555.1518
MEM 4444.042969 1759839555.2524
MEM 4425.082031 1759839555.3536
MEM 4528.980469 1759839555.4541
MEM 4526.148438 1759839555.5546
MEM 4519.812500 1759839555.6551
MEM 4509.976562 1759839555.7557
MEM 4536.292969 1759839555.8562
MEM 4560.886719 1759839555.9567
MEM 4491.671875 1759839556.0572
MEM 4482.089844 1759839556.1578
MEM 4586.929688 1759839556.2583
MEM 4524.089844 1759839556.3589
MEM 4585.003906 1759839556.4595
MEM 4522.167969 1759839556.5600
MEM 4539.882812 1759839556.6605
MEM 4619.792969 1759839556.7610
MEM 4655.265625 1759839556.8616
MEM 4561.292969 1759839556.9620
MEM 4693.597656 1759839557.0627
MEM 4692.636719 1759839557.1633
MEM 4726.550781 1759839557.2643
MEM 4691.148438 1759839557.3649
MEM 4658.511719 1759839557.4658
MEM 4655.234375 1759839557.5663
MEM 4570.585938 1759839557.6668
MEM 4642.320312 1759839557.7673
MEM 4641.312500 1759839557.8679
MEM 4647.429688 1759839557.9683
MEM 4639.296875 1759839558.0691
MEM 4529.976562 1759839558.1696
MEM 4527.773438 1759839558.2703
MEM 4561.570312 1759839558.3712
MEM 4602.117188 1759839558.4720
MEM 4579.242188 1759839558.5726
MEM 4576.156250 1759839558.6731
MEM 4571.203125 1759839558.7738
MEM 4522.757812 1759839558.8743
MEM 4625.515625 1759839558.9748
MEM 4542.234375 1759839559.0754
MEM 4584.054688 1759839559.1759
MEM 4578.117188 1759839559.2764
MEM 4534.148438 1759839559.3771
MEM 4526.179688 1759839559.4776
MEM 4526.953125 1759839559.5781
MEM 4597.710938 1759839559.6786
MEM 4529.359375 1759839559.7793
MEM 4591.742188 1759839559.8798
MEM 4602.296875 1759839559.9807
MEM 4519.671875 1759839560.0813
MEM 4581.453125 1759839560.1819
MEM 4539.578125 1759839560.2824
MEM 4526.355469 1759839560.3831
MEM 4529.792969 1759839560.4838
MEM 4520.855469 1759839560.5843
MEM 4549.707031 1759839560.6851
MEM 4527.863281 1759839560.7857
MEM 4574.273438 1759839560.8863
MEM 4524.851562 1759839560.9868
MEM 4576.730469 1759839561.0874
MEM 4619.335938 1759839561.1882
MEM 4520.648438 1759839561.2888
MEM 4574.906250 1759839561.3894
MEM 4518.031250 1759839561.4899
MEM 4586.031250 1759839561.5904
MEM 4562.558594 1759839561.6909
MEM 4570.152344 1759839561.7914
MEM 4574.371094 1759839561.8918
MEM 4519.640625 1759839561.9925
MEM 4571.179688 1759839562.0930
MEM 4612.085938 1759839562.1934
MEM 4521.695312 1759839562.2941
MEM 4585.933594 1759839562.3949
MEM 4522.152344 1759839562.4955
MEM 4564.878906 1759839562.5960
MEM 4527.273438 1759839562.6965
MEM 4532.429688 1759839562.7970
MEM 4551.585938 1759839562.8974
MEM 4549.652344 1759839562.9983
MEM 4560.839844 1759839563.0991
MEM 4540.527344 1759839563.1997
MEM 4614.167969 1759839563.3007
MEM 4578.707031 1759839563.4014
MEM 4521.863281 1759839563.5020
MEM 4580.402344 1759839563.6025
MEM 4593.621094 1759839563.7033
MEM 4608.027344 1759839563.8039
MEM 4593.476562 1759839563.9044
MEM 4518.652344 1759839564.0049
MEM 4604.308594 1759839564.1056
MEM 4530.253906 1759839564.2061
MEM 4575.113281 1759839564.3067
MEM 4520.621094 1759839564.4073
MEM 4528.464844 1759839564.5078
MEM 4525.347656 1759839564.6085
MEM 4586.429688 1759839564.7094
MEM 4529.867188 1759839564.8099
MEM 4534.488281 1759839564.9105
MEM 4578.660156 1759839565.0113
MEM 4562.117188 1759839565.1119
MEM 4545.613281 1759839565.2125
MEM 4602.007812 1759839565.3132
MEM 4567.882812 1759839565.4137
MEM 4564.132812 1759839565.5144
MEM 4527.207031 1759839565.6149
MEM 4570.839844 1759839565.7155
MEM 4565.707031 1759839565.8160
MEM 4563.882812 1759839565.9166
MEM 4527.132812 1759839566.0171
MEM 4527.929688 1759839566.1176
MEM 4568.515625 1759839566.2181
MEM 4597.343750 1759839566.3186
MEM 4596.339844 1759839566.4194
MEM 4586.519531 1759839566.5199
MEM 4535.074219 1759839566.6204
MEM 4565.722656 1759839566.7209
MEM 4562.496094 1759839566.8215
MEM 4567.476562 1759839566.9220
MEM 4560.500000 1759839567.0225
MEM 4553.820312 1759839567.1230
MEM 4533.003906 1759839567.2235
MEM 4581.449219 1759839567.3243
MEM 4532.121094 1759839567.4248
MEM 4589.136719 1759839567.5253
MEM 4533.355469 1759839567.6258
MEM 4605.355469 1759839567.7263
MEM 4611.265625 1759839567.8268
MEM 4611.265625 1759839567.9274
MEM 4611.265625 1759839568.0279
MEM 4611.265625 1759839568.1284
MEM 4611.265625 1759839568.2290
MEM 4611.265625 1759839568.3297
MEM 4611.265625 1759839568.4303
MEM 4611.265625 1759839568.5310
MEM 4613.515625 1759839568.6317
MEM 4613.515625 1759839568.7323
MEM 4613.515625 1759839568.8330
MEM 4613.515625 1759839568.9337
MEM 4615.765625 1759839569.0343
MEM 4836.265625 1759839569.1350
MEM 5060.140625 1759839569.2357
MEM 5257.621094 1759839569.3364
MEM 6868.621094 1759839569.4369
MEM 7686.496094 1759839569.5376
MEM 7401.328125 1759839569.6383
MEM 6273.328125 1759839569.7388
MEM 7718.953125 1759839569.8395
MEM 7214.199219 1759839569.9403
MEM 7758.496094 1759839570.0410
MEM 7553.394531 1759839570.1417
MEM 6509.394531 1759839570.2421
MEM 6984.394531 1759839570.3427
MEM 8005.156250 1759839570.4432
MEM 7071.039062 1759839570.5437
MEM 8154.953125 1759839570.6441
MEM 6752.953125 1759839570.7448
MEM 6758.328125 1759839570.8455
MEM 8228.597656 1759839570.9462
MEM 7066.597656 1759839571.0467
MEM 8199.472656 1759839571.1475
MEM 7006.761719 1759839571.2479
MEM 6462.511719 1759839571.3486
MEM 8054.386719 1759839571.4491
MEM 7071.277344 1759839571.5500
MEM 7946.527344 1759839571.6508
MEM 7042.316406 1759839571.7515
MEM 6532.441406 1759839571.8523
MEM 8124.316406 1759839571.9529
MEM 7066.835938 1759839572.0535
MEM 8003.960938 1759839572.1542
MEM 7147.250000 1759839572.2549
MEM 6333.375000 1759839572.3558
MEM 7926.375000 1759839572.4562
MEM 7172.503906 1759839572.5569
MEM 7831.183594 1759839572.6577
MEM 7284.062500 1759839572.7584
MEM 6269.722656 1759839572.8589
MEM 7725.472656 1759839572.9596
MEM 7170.312500 1759839573.0600
MEM 7842.492188 1759839573.1605
MEM 7095.781250 1759839573.2610
MEM 6461.031250 1759839573.3615
MEM 8067.531250 1759839573.4621
MEM 7071.621094 1759839573.5629
MEM 8268.621094 1759839573.6633
MEM 6653.535156 1759839573.7638
MEM 6807.285156 1759839573.8643
MEM 8154.304688 1759839573.9646
MEM 7068.304688 1759839574.0652
MEM 7902.468750 1759839574.1658
MEM 6336.468750 1759839574.2665
MEM 7264.093750 1759839574.3672
MEM 7632.613281 1759839574.4679
MEM 7399.113281 1759839574.5687
MEM 7541.179688 1759839574.6694
MEM 6269.179688 1759839574.7699
MEM 7673.179688 1759839574.8706
MEM 7205.402344 1759839574.9713
MEM 7791.324219 1759839575.0721
MEM 7142.113281 1759839575.1727
MEM 6464.988281 1759839575.2734
MEM 8063.613281 1759839575.3739
MEM 7069.132812 1759839575.4745
MEM 8204.257812 1759839575.5749
MEM 6790.171875 1759839575.6754
MEM 6825.046875 1759839575.7762
MEM 8152.148438 1759839575.8766
MEM 7066.148438 1759839575.9771
MEM 8266.523438 1759839576.0775
MEM 6713.535156 1759839576.1780
MEM 6883.937500 1759839576.2787
MEM 8100.707031 1759839576.3792
MEM 7070.707031 1759839576.4797
MEM 8225.496094 1759839576.5802
MEM 6893.496094 1759839576.6807
MEM 6584.746094 1759839576.7814
MEM 8196.871094 1759839576.8818
MEM 7065.890625 1759839576.9825
MEM 7943.390625 1759839577.0833
MEM 7017.179688 1759839577.1840
MEM 6549.554688 1759839577.2846
MEM 8177.429688 1759839577.3853
MEM 7067.074219 1759839577.4858
